sun_degree,moon_degree,mercury_degree,venus_degree,mars_degree,jupiter_degree,saturn_degree,rahu_degree,ketu_degree,ascendant_degree,house_1_planets,house_1_lord_strength,house_2_planets,house_2_lord_strength,house_3_planets,house_3_lord_strength,house_4_planets,house_4_lord_strength,house_5_planets,house_5_lord_strength,house_6_planets,house_6_lord_strength,house_7_planets,house_7_lord_strength,house_8_planets,house_8_lord_strength,house_9_planets,house_9_lord_strength,house_10_planets,house_10_lord_strength,house_11_planets,house_11_lord_strength,house_12_planets,house_12_lord_strength,sun_strength,moon_strength,mercury_strength,venus_strength,mars_strength,jupiter_strength,saturn_strength,rahu_strength,ketu_strength,total_yoga_count,benefic_yoga_count,malefic_yoga_count,neutral_yoga_count,aspect_strength_1,aspect_strength_2,aspect_strength_3,aspect_strength_4,aspect_strength_5,aspect_strength_6,name,birth_date,extraction_success,career_potential,wealth_potential,marriage_happiness,children_prospects,health_status,spiritual_inclination,chart_strength,life_ease_score
179.4367897559285,249.5448107297411,72.06480898743352,182.066439955923,152.50364353138733,329.27470484226575,10.73957466997034,88.14194123963641,212.0487269574164,206.29792017883955,2.0390382489204595,3.559493454238357,4.852638567799425,1.1355437801825063,1.7779478013969807,9.353041992999195,1.6426060786214007,9.673737315083729,4.076014988534248,0.8771607403243009,3.2829902990190707,4.259976250326356,0.15666629044243263,9.92380379577525,4.595846141236244,4.129042894678699,2.6294846732768145,3.914770293554024,4.003263231465656,6.135489374863912,3.352325273073324,9.220563601537977,2.884733865363072,4.890341616839052,9.389975011078132,0.0658222730689606,2.958060877185129,2.7868730525782217,9.450832228936054,0.8460690068657983,0.4864829925949943,5.319750844034533,8.816304030744877,3.1762301462717435,8.78517456335051,8.492536824303082,0.9873643264623888,4.0762345503442,6.436577462434499,0.3353208651746009,8.27430800881521,6.7865882627314456,1.9233798995197893,Steve Jobs,1955-02-24,True,95,95,60,75,50,80,90,85
93.25978385826487,101.14793108580483,10.556989418653018,173.90310097708803,349.605513708106,293.8773928729434,329.9608232491381,140.87120599601062,179.27427371830535,315.73503574901235,0.28693330584963095,3.981364257653305,4.922331792923883,7.459900845922882,0.7681965727050105,1.0471953301803627,0.19617599376909767,7.064118787518938,2.196304958912938,5.175735870855492,1.6857961528760583,2.5645097920276863,4.620701550945256,3.5815838311332584,2.909189801649716,4.744447214412899,3.708277769079413,4.932325457051185,0.11621823710107948,4.47990104809461,2.860368215710973,7.5713691370754646,4.612249649988399,1.9079815996112115,4.9016650048294865,9.340009440851805,8.961473380465351,3.094138331496085,6.527855108428939,4.037439708852566,8.713884299394815,1.5754970016631253,5.728094786139265,13.864524607024457,5.745818528246324,3.925295304957878,4.75865892835021,7.52288169320264,7.578250398860851,2.8423345856334725,2.309315876468178,7.434409013009166,8.800684391137308,Bill Gates,1955-10-28,True,95,100,85,90,85,75,95,90
327.54748161064725,318.9837733012183,227.9115221576275,126.860642276926,219.48644239155635,36.684845030975794,83.62197353463725,30.038170731016386,61.70512314085412,310.4824549967991,1.188786687231684,9.792387406278104,0.38964854792146675,4.249815493138894,0.8314931352588273,8.297108815962913,2.8245826088968924,3.401330724714251,2.2500326453752404,1.4644536302964217,3.697822766726475,4.865335649770253,3.4154114595001346,7.128500734905635,2.4864337664700606,1.6048330739567884,2.591032731930169,7.631428549356624,0.7129526379388673,0.15013869336361174,0.8068193030054965,1.995003014262322,4.889919158203569,3.7844588613134733,8.9938571213819,2.8111302116241443,8.695501379670912,9.360401085048682,4.614157442149029,6.8450615872603136,4.245273885127338,9.374510846830248,9.539847153452584,0.5379374732883679,4.893145973414197,8.788313809691083,2.8320824989956925,5.023458614864529,1.587013482165639,5.005178669679874,9.947102235827249,7.06935118605662,2.2688674527556874,Elon Musk,1971-06-28,True,100,95,55,65,80,60,95,75
41.325903442303314,124.82979463640599,4.973385680320925,357.79023201161726,13.417841837915944,308.12409225397244,353.30999871367436,318.75873443246485,205.8624037779055,294.9641288817648,3.2720031226874142,1.3625585861144351,2.6930051009729956,1.795704193789227,4.79605586432046,7.822453378854483,2.3612411113016525,6.425394211527516,2.535362872477012,6.284830479730546,2.552429965904456,4.023654051506613,2.6268060336570462,9.125377976953434,1.0467814816557857,5.322068594781751,0.8510288881767114,1.7286707008872892,4.193173776792337,1.4795827765681713,3.190296637950893,4.641347056037835,4.374237078533032,5.213195364324078,2.593040286808368,4.090418948212991,6.123958633817458,2.7701480972007744,6.036407862686039,0.33513658384988987,8.33576025968352,7.305390716265153,8.537411902193199,19.463409171984615,1.0997164259940684,5.336628518116471,0.2763975906835092,8.277797341518148,7.284145529444333,0.6646016701787427,9.9558055807389,5.844199814184999,0.8505421978112027,Warren Buffett,1930-08-30,True,100,100,85,90,90,75,98,90
276.7524869029205,117.86160670755542,96.69137506181815,144.79707746264722,322.5782611517072,291.4985249190247,56.87485148727634,210.55872122427328,355.55187704059057,71.00529925418229,3.2750387697941026,8.255686854717165,1.8254896798827875,7.706421024628679,1.563048449342973,4.542153093382817,1.047039197589943,1.5804645182086696,2.5608742911796396,5.65601373842314,2.24310751021046,0.4543069085613616,4.383636467411746,0.8503557351359003,3.7329171385625193,6.598264333772165,4.201321007204401,1.9248024012845144,2.6294119681327537,1.3739857689468993,1.6258465583540076,4.730496029181137,3.0299634521806844,7.208901430867886,6.63033248923882,9.240617948598668,0.6845819878804216,5.36106363694692,7.872714998058914,4.43266618789628,9.995323053311015,6.9533764203842265,1.445768602133527,19.86581058605034,11.453184561665074,4.021291666391073,3.135307114717892,8.844704516989776,0.703672403861888,4.1358001037710395,4.951565900268839,3.178415553839148,5.709290288065116,Oprah Winfrey,1954-01-29,True,100,95,70,75,75,85,95,88
306.7936649382856,339.21697356368423,212.32095358361403,112.96024796434516,232.38081577364895,23.200764942210682,116.62572996233806,294.56485597633434,185.91479131192827,230.35572109810178,1.8864279775925326,9.649377139627887,3.408643094034198,4.6235101116154045,0.3993157176607248,1.860726198149053,3.2042073070113055,3.2195933962323844,4.3569386774663235,0.6012075712762743,2.552360052067639,9.859549486221926,1.8389209795159267,4.132387557766274,3.0509257464563095,7.105237066889814,2.1523102287287923,5.392176065706896,3.847366256014213,9.455307035292382,4.182120986321987,7.766893280588542,3.6182055791297847,5.177672982027711,1.0692396057153197,1.8889016929690061,8.590631937986107,3.7226155609699463,5.705938152162442,3.52079564955596,4.087230553119485,0.8901076079513692,9.912982806517043,11.525181215169283,0.7069277228205056,6.74273293018318,4.693342005871266,2.9116801421283425,6.854743680617963,9.552018048559242,8.315371948572762,4.358166549365481,1.3428464044895028,Jeff Bezos,1964-01-12,True,95,100,60,70,80,60,95,80
159.82436110897544,331.22252217090625,193.04147295587813,136.6720546572631,134.27661214745535,249.4903781314268,169.2903590439326,160.65372581774625,30.524030365546288,192.59111617329694,3.058736846249151,1.348245310308106,0.13749784359490536,1.53279829072826,4.48761557710226,6.93608056252237,0.6776209943440853,7.598095930784972,2.8172886988029977,5.488331230821864,0.3982278694775898,2.1361711011052464,0.430830697625344,4.986422788166439,1.176476539472477,0.9758280402761543,2.2143397533986793,2.1015953194716133,2.4089257061534672,7.860676997687617,0.8956511246940219,2.9866703253710867,0.15638182768508535,5.479578387699018,0.5726813564761912,9.4292066146338,9.504149628879247,7.250382432393689,2.974583994467527,5.4217009550745585,0.7380942622908071,2.9663218175006567,8.562310087997416,4.894063133633486,4.5898644793318795,6.0586676822650185,2.578934721060125,7.078612895397368,8.312352044098773,1.9593773469656828,9.40131821468619,2.0170937718251625,5.872811767399957,Mark Zuckerberg,1984-05-14,True,90,95,70,75,85,65,90,80
274.06563032248704,338.50372044215396,332.7024725555382,136.10746821830645,318.796847737976,217.20298399738817,244.22411873220403,158.03035100267417,278.76866392765237,274.25439004820043,4.624787260980587,8.46194191737354,2.870455398623074,9.462151481071924,1.0901812783778575,8.43537147394725,1.063768016767645,9.691410589215769,4.666686813715321,3.383937858620427,3.7093377805690646,9.978341822231872,2.8440491809303436,1.5431017121091661,1.3746492732212001,2.8305120226940037,2.2866778733981947,5.604024192153606,3.6005976346500166,6.642283403696312,0.8939933108732334,8.20810149480521,0.9448179660305972,2.016446029573763,7.194103993162494,9.877677706351024,5.134470142535456,2.9094491168028958,2.1918014665760053,1.5888095163376015,4.486819184863783,9.706519458038306,8.646709409571042,12.546761024026424,3.76138024630076,7.001598178632248,3.4462790797455005,2.7285908799168377,1.3736368408318334,5.676986874706333,8.311533211711499,1.119998667648483,8.122947444725675,Larry Page,1973-03-26,True,95,95,65,70,85,70,93,82
21.046484776952287,85.33682869749532,224.2255349625066,51.914248679914074,342.93144315049204,17.479239998510863,215.13153889197386,337.80030613686665,103.87366349723862,336.4550572139456,4.356620310154108,4.100471500245428,2.628806908629306,1.773214923515164,4.717356483252061,4.176630442625483,0.7146857412697633,1.7566278731055618,2.836463384232432,4.518242756870707,2.6917260105051364,9.15707216551209,4.548172477186407,1.6447313664765173,3.437809644804501,5.126117396615549,2.444858168416282,8.098129414859415,1.6599511467448873,9.027302550572614,2.3928565921753444,0.266476264958212,3.5266921291809954,2.6262184759196137,0.3106957293806767,9.331240850327612,9.273265229205297,7.5639047927856105,5.349170565538463,1.2190484707232707,2.351958526660475,2.877561283354871,8.698950996385909,7.297800228313904,12.83106801340707,1.5014148094995572,3.7790875709842124,9.833366855488098,2.340688044717527,9.74085778532632,5.219989631958084,9.791643154130167,8.629728630230483,Sergey Brin,1973-08-21,True,90,90,70,75,80,75,92,81
89.2168569102597,279.8459361661876,204.06643090732257,233.0004013523609,327.70782350904796,229.48594331053718,326.98647584746715,254.58523465215237,96.20271555689615,145.9725891303442,2.325550730483947,6.766386872132384,3.5140065263451725,7.826130684083773,0.9720427213847321,5.913102473845171,0.33201067281409036,3.7202659261144824,2.8774037958497347,1.0771089182526472,2.7998456363631115,3.6215987594043253,3.6008888466491755,2.473966746252173,2.9935797533088597,4.643109380710967,4.744664378234132,6.804639288421258,0.46366802844602095,6.657378018076047,0.6257278984866999,4.553213798297984,3.1511582919096446,5.918316842975507,9.082863373607923,3.8857783976289717,0.18080979913921102,3.327289071588637,2.8284175299536374,7.641188920342099,7.4072540895232075,3.743034511128113,3.3383263929892504,17.846248760254802,7.852705266083872,0.7540271363770834,3.663606315362289,8.007280906077359,2.058416974212436,9.019611215126677,5.58747995496489,8.943139314309773,5.3260686493481835,Jack Ma,1964-09-10,True,95,95,65,70,85,80,92,82
326.90224282786005,18.85338058199281,329.70159277171257,281.0576855020982,155.71916761617214,112.29635098509645,325.1125956598531,66.31316230894882,22.167314127803188,140.25505611117953,4.41921173904584,6.876115752862163,1.7099151699783404,7.426202890373007,2.7643082409251143,6.676504112063485,0.9108461682677327,5.9808569894038435,3.2234303872023933,9.696488425249573,2.9954360650525107,5.725644616175792,1.337763096981142,9.859491868978655,2.085992908780402,8.017186890980271,2.427739358774384,5.24887195650779,0.7833458901178636,0.4799380857422253,2.0064672517972273,2.737412252933533,2.6993843478253616,8.413658059286586,4.075123734910364,2.121614667348916,5.69102619303858,2.3981547705179596,4.557545609871729,1.3201369845273292,1.227065060144834,5.404845320333943,0.7093736710465548,17.495035664509576,8.357959324838188,7.716953761143751,4.793222119547323,0.8328107147321384,4.274598987832921,4.543574308556245,5.270750152635056,7.059879745276495,2.5006713175837456,John Lennon,1940-10-09,True,95,85,50,75,45,85,90,65
53.06894902705212,146.38640064922893,261.3875071429083,100.76598924824934,12.18937858573192,266.0073179168063,333.9099256351988,151.57538632970542,179.5715496065729,303.78263615730924,1.5340687389856917,7.074881338262692,1.5899291716343162,0.16295147846740354,3.720779700058747,9.1212689920185,3.181255250630017,5.727008248708593,0.7884213077191338,2.3587502670050196,0.8591909258131919,8.798383549410856,2.473052560793651,5.259521283268701,4.616300309599114,6.5128295256912185,4.729979132654114,2.881721024496594,2.68258361355156,3.731053885348156,0.1825894392076216,1.624162887217383,3.8710173368336696,7.217321800720874,3.6250783925795527,7.999174473963473,5.498157684590197,9.547716415378101,1.0770891817685535,8.004229353727828,7.7713049567477,9.05352272262195,5.076026482509702,6.215100444498054,6.068499497708659,1.9552682655626719,4.256523976895152,5.986466407260078,9.6840502163833,5.993209259729401,8.99973923400346,3.310683851399505,1.796296817092572,Paul McCartney,1942-06-18,True,90,90,75,75,80,75,88,80
46.55956662961693,138.50983594552125,224.11997490012453,107.30025249956044,284.86386504278767,290.64595886659833,181.61444783269812,24.455030594931525,141.55167417333607,269.3452408677365,1.5174160510056967,1.6531906323014345,1.1579739293452747,8.744985793215225,3.9387912353642167,3.552111071970978,0.6548516048901215,9.882608834537375,0.46326062394727197,1.7652273219333914,2.2109642341866835,4.357895596191246,2.1008306976545077,0.15050008933136794,0.8621103666667307,1.4324559302586004,4.604604437884187,7.077406876302767,3.2179812788248037,2.4325949960485227,2.8789642216777303,6.712008767288772,0.7018813148072167,4.575771800685504,7.006324541006124,3.997144936958298,6.818871110753256,5.991332737598052,7.200756261825659,7.245581038468195,1.1531266605106494,9.97567062206484,3.48248317406434,17.41401989019035,4.492464125772571,0.5184168628560981,2.6413996262308066,4.175426761898251,1.2155695843077108,3.0535438421782835,3.465643117017634,0.30146413961923857,3.354627392451058,George Harrison,1943-02-25,True,85,85,70,70,75,90,85,77
